area,quartos,banheiros,vagas,idade,bairro,preco,anuncio
82.0,2,3,3,34,Cascatinha,785000.0,"Casa de 82m2 no bairro Cascatinha, com 2 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 34 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. Vista livre e desimpedida para a serra. Fica sobre um comercio bem movimentado."
82.0,4,3,0,3,Granbery,679000.0,"Apartamento de 82m2 no bairro Granbery, com 4 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 3 anos. Cozinha e banheiros reformados ha poucos meses. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Fica sobre um comercio bem movimentado."
53.0,3,1,3,31,Sao Mateus,552000.0,"Casa de 53m2 no bairro Sao Mateus, com 3 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 31 anos. Cozinha e banheiros reformados ha poucos meses. Vai mobiliado, com armarios planejados em todos os comodos. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
112.0,4,1,3,0,Sao Mateus,966000.0,"Casa de 112m2 no bairro Sao Mateus, com 4 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 0 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
79.0,3,2,1,26,Cascatinha,587000.0,"Apartamento de 79m2 no bairro Cascatinha, com 3 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 26 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entregue sem moveis. A vista da sala e um espetaculo ao entardecer. Proximo a uma casa de eventos, regiao movimentada a noite."
95.0,2,2,1,21,Santa Luzia,327000.0,"Apartamento de 95m2 no bairro Santa Luzia, com 2 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 21 anos. Conservado, porem sem reformas recentes. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
112.0,4,3,2,21,Bom Pastor,769000.0,"Apartamento de 112m2 no bairro Bom Pastor, com 4 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 21 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Fica de frente para uma avenida de trafego intenso."
111.0,2,1,1,22,Bom Pastor,751000.0,"Apartamento de 111m2 no bairro Bom Pastor, com 2 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 22 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
118.0,3,1,1,22,Sao Mateus,980000.0,"Apartamento de 118m2 no bairro Sao Mateus, com 3 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 22 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Rua tranquila e residencial, sem movimento."
92.0,1,1,3,18,Sao Mateus,853000.0,"Casa de 92m2 no bairro Sao Mateus, com 1 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 18 anos. Cozinha e banheiros reformados ha poucos meses. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
80.0,1,3,3,20,Granbery,618000.0,"Casa de 80m2 no bairro Granbery, com 1 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 20 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
92.0,3,1,1,25,Cascatinha,771000.0,"Apartamento de 92m2 no bairro Cascatinha, com 3 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 25 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Vai mobiliado, com armarios planejados em todos os comodos. A vista da sala e um espetaculo ao entardecer. Fica de frente para uma avenida de trafego intenso."
36.0,1,2,3,34,Sao Mateus,304000.0,"Casa de 36m2 no bairro Sao Mateus, com 1 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 34 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
44.0,4,1,1,24,Granbery,375000.0,"Apartamento de 44m2 no bairro Granbery, com 4 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 24 anos. Recem reformado, tudo novo. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Fica de frente para uma avenida de trafego intenso."
49.0,4,1,3,28,Cascatinha,415000.0,"Casa de 49m2 no bairro Cascatinha, com 4 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 28 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Fica de frente para uma avenida de trafego intenso."
60.0,3,3,2,37,Granbery,544000.0,"Apartamento de 60m2 no bairro Granbery, com 3 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 37 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
109.0,3,1,1,44,Granbery,838000.0,"Apartamento de 109m2 no bairro Granbery, com 3 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 44 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
63.0,3,1,0,4,Granbery,507000.0,"Apartamento de 63m2 no bairro Granbery, com 3 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 4 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
82.0,1,3,2,32,Santa Luzia,340000.0,"Apartamento de 82m2 no bairro Santa Luzia, com 1 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 32 anos. Cozinha e banheiros reformados ha poucos meses. Entregue sem moveis. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
140.0,2,2,1,10,Bom Pastor,934000.0,"Apartamento de 140m2 no bairro Bom Pastor, com 2 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 10 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
83.0,2,1,0,8,Granbery,754000.0,"Apartamento de 83m2 no bairro Granbery, com 2 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 8 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
121.0,4,2,0,35,Sao Mateus,959000.0,"Apartamento de 121m2 no bairro Sao Mateus, com 4 quartos e 2 banheiros. Sem vaga de garagem. Construcao de aproximadamente 35 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
62.0,1,3,3,3,Centro,328000.0,"Casa de 62m2 no bairro Centro, com 1 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 3 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
88.0,2,2,0,38,Sao Mateus,658000.0,"Apartamento de 88m2 no bairro Sao Mateus, com 2 quartos e 2 banheiros. Sem vaga de garagem. Construcao de aproximadamente 38 anos. Cozinha e banheiros reformados ha poucos meses. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
62.0,2,2,3,34,Santa Luzia,241000.0,"Casa de 62m2 no bairro Santa Luzia, com 2 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 34 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
83.0,1,2,3,44,Santa Luzia,301000.0,"Casa de 83m2 no bairro Santa Luzia, com 1 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 44 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
124.0,1,2,0,30,Centro,577000.0,"Apartamento de 124m2 no bairro Centro, com 1 quartos e 2 banheiros. Sem vaga de garagem. Construcao de aproximadamente 30 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
35.0,2,1,2,39,Santa Luzia,104000.0,"Apartamento de 35m2 no bairro Santa Luzia, com 2 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 39 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Sem armarios, pronto para o proprietario montar do seu jeito. Andar alto, sem predios na frente, muito sol pela manha. Fica de frente para uma avenida de trafego intenso."
110.0,1,3,2,5,Sao Mateus,832000.0,"Apartamento de 110m2 no bairro Sao Mateus, com 1 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 5 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
103.0,1,3,1,40,Santa Luzia,454000.0,"Apartamento de 103m2 no bairro Santa Luzia, com 1 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 40 anos. Cozinha e banheiros reformados ha poucos meses. Entregue sem moveis. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
74.0,2,1,2,7,Santa Luzia,368000.0,"Apartamento de 74m2 no bairro Santa Luzia, com 2 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 7 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
44.0,1,3,1,14,Santa Luzia,243000.0,"Apartamento de 44m2 no bairro Santa Luzia, com 1 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 14 anos. Recem reformado, tudo novo. Entrega com moveis planejados e eletrodomesticos. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
98.0,3,3,1,5,Cascatinha,945000.0,"Apartamento de 98m2 no bairro Cascatinha, com 3 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 5 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
76.0,1,3,1,18,Cascatinha,737000.0,"Apartamento de 76m2 no bairro Cascatinha, com 1 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 18 anos. Passou por reforma completa no ano passado. Entregue sem moveis. Andar alto, sem predios na frente, muito sol pela manha. Localizacao silenciosa, otima para quem trabalha em casa."
103.0,2,2,3,33,Bom Pastor,839000.0,"Casa de 103m2 no bairro Bom Pastor, com 2 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 33 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. A vista da sala e um espetaculo ao entardecer. Rua tranquila e residencial, sem movimento."
96.0,2,2,2,12,Bom Pastor,663000.0,"Apartamento de 96m2 no bairro Bom Pastor, com 2 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 12 anos. Cozinha e banheiros reformados ha poucos meses. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Proximo a uma casa de eventos, regiao movimentada a noite."
151.0,4,3,1,36,Bom Pastor,1227000.0,"Apartamento de 151m2 no bairro Bom Pastor, com 4 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 36 anos. Cozinha e banheiros reformados ha poucos meses. Vai mobiliado, com armarios planejados em todos os comodos. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
87.0,3,1,3,27,Cascatinha,941000.0,"Casa de 87m2 no bairro Cascatinha, com 3 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 27 anos. Passou por reforma completa no ano passado. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
59.0,4,3,3,28,Cascatinha,673000.0,"Casa de 59m2 no bairro Cascatinha, com 4 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 28 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
101.0,2,3,3,42,Sao Mateus,658000.0,"Casa de 101m2 no bairro Sao Mateus, com 2 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 42 anos. Recem reformado, tudo novo. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Fica sobre um comercio bem movimentado."
103.0,2,3,2,19,Santa Luzia,412000.0,"Apartamento de 103m2 no bairro Santa Luzia, com 2 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 19 anos. Imovel no estado original, precisa de uma atualizacao. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
143.0,2,2,1,15,Centro,792000.0,"Apartamento de 143m2 no bairro Centro, com 2 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 15 anos. Passou por reforma completa no ano passado. Entregue sem moveis. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
124.0,4,2,3,44,Cascatinha,1226000.0,"Casa de 124m2 no bairro Cascatinha, com 4 quartos e 2 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 44 anos. Passou por reforma completa no ano passado. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
107.0,4,1,1,25,Sao Mateus,663000.0,"Apartamento de 107m2 no bairro Sao Mateus, com 4 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 25 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
146.0,4,3,1,27,Santa Luzia,623000.0,"Apartamento de 146m2 no bairro Santa Luzia, com 4 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 27 anos. Imovel no estado original, precisa de uma atualizacao. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
53.0,4,2,1,13,Granbery,544000.0,"Apartamento de 53m2 no bairro Granbery, com 4 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 13 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
